relativeTimeMs,module,key,value
32020.940542,tracing.irspeed,irspeed_tick,002876
32021.265268,tracing.irspeed,irspeed_interval,0.044259
32022.798777,tracing.bikesim,speed,4.998138
32023.189068,tracing.bikesim,steer_angle,0.355748
32023.345470,tracing.bikesim,bike_yaw,1.911533
32023.452997,tracing.bikesim,front_wheel_x,-0.684739
32023.556232,tracing.bikesim,front_wheel_y,97.762267
32023.732185,tracing.bikesim,back_wheel_x,-0.016376
32024.064541,tracing.bikesim,back_wheel_y,95.877249
32024.179220,tracing.bikesim,front_angle,2.258564
32036.229372,tracing.bikesim,speed,4.998138
32036.442518,tracing.bikesim,steer_angle,0.355748
32036.545277,tracing.bikesim,bike_yaw,1.920251
32036.639929,tracing.bikesim,front_wheel_x,-0.716803
32036.785364,tracing.bikesim,front_wheel_y,97.800607
32036.892653,tracing.bikesim,back_wheel_x,-0.032033
32036.999702,tracing.bikesim,back_wheel_y,95.921488
32037.096262,tracing.bikesim,front_angle,2.267281
32049.930811,tracing.bikesim,speed,4.998138
32050.213814,tracing.bikesim,steer_angle,0.355748
32050.322533,tracing.bikesim,bike_yaw,1.928968
32050.413132,tracing.bikesim,front_wheel_x,-0.749201
32050.601482,tracing.bikesim,front_wheel_y,97.838667
32050.753355,tracing.bikesim,back_wheel_x,-0.048076
32050.846815,tracing.bikesim,back_wheel_y,95.965588
32050.935268,tracing.bikesim,front_angle,2.275999
32053.937197,tracing.android,steering_angle,14.438378
32063.091516,tracing.bikesim,speed,4.998138
32063.885927,tracing.bikesim,steer_angle,0.251997
32065.546751,tracing.bikesim,bike_yaw,1.935204
32067.859888,tracing.bikesim,front_wheel_x,-0.777840
32069.576025,tracing.bikesim,front_wheel_y,97.879629
